solarSystemID,security
31000889,-0.9900000000
31000890,-0.9900000000
31000891,-0.9900000000
31000892,-0.9900000000
31000893,-0.9900000000
31000894,-0.9900000000
31000895,-0.9900000000
31000896,-0.9900000000
31000897,-0.9900000000
31000898,-0.9900000000
31000899,-0.9900000000
31000900,-0.9900000000
31000901,-0.9900000000
31000902,-0.9900000000
31000903,-0.9900000000
31000904,-0.9900000000
31000905,-0.9900000000
31000906,-0.9900000000
31000907,-0.9900000000
31000908,-0.9900000000
31000909,-0.9900000000
31000910,-0.9900000000
31000911,-0.9900000000
31000912,-0.9900000000
31000913,-0.9900000000
31000914,-0.9900000000
31000915,-0.9900000000
31000916,-0.9900000000
31000917,-0.9900000000
31000918,-0.9900000000
31000919,-0.9900000000
31000920,-0.9900000000
31000921,-0.9900000000
31000922,-0.9900000000
31000923,-0.9900000000
31000924,-0.9900000000
31000925,-0.9900000000
31000926,-0.9900000000
31000927,-0.9900000000
31000928,-0.9900000000
31000929,-0.9900000000
31000930,-0.9900000000
31000931,-0.9900000000
31000932,-0.9900000000
31000933,-0.9900000000
31000934,-0.9900000000
31000935,-0.9900000000
31000936,-0.9900000000
31000937,-0.9900000000
31000938,-0.9900000000
31000939,-0.9900000000
31000940,-0.9900000000
31000941,-0.9900000000
31000942,-0.9900000000
31000943,-0.9900000000
31000944,-0.9900000000
31000945,-0.9900000000
31000946,-0.9900000000
31000947,-0.9900000000
31000948,-0.9900000000
31000949,-0.9900000000
31000950,-0.9900000000
31000951,-0.9900000000
31000952,-0.9900000000
31000953,-0.9900000000
31000954,-0.9900000000
31000955,-0.9900000000
31000956,-0.9900000000
31000957,-0.9900000000
31000958,-0.9900000000
31000959,-0.9900000000
31000960,-0.9900000000
31000961,-0.9900000000
31000962,-0.9900000000
31000963,-0.9900000000
31000964,-0.9900000000
31000965,-0.9900000000
31000966,-0.9900000000
31000967,-0.9900000000
31000968,-0.9900000000
31000969,-0.9900000000
31000970,-0.9900000000
31000971,-0.9900000000
31000972,-0.9900000000
31000973,-0.9900000000
31000974,-0.9900000000
31000975,-0.9900000000
31000976,-0.9900000000
31000977,-0.9900000000
31000978,-0.9900000000
31000979,-0.9900000000
31000980,-0.9900000000
31000981,-0.9900000000
31000982,-0.9900000000
31000983,-0.9900000000
31000984,-0.9900000000
31000985,-0.9900000000
31000986,-0.9900000000
31000987,-0.9900000000
31000988,-0.9900000000
31000989,-0.9900000000
31000990,-0.9900000000
31000991,-0.9900000000
31000992,-0.9900000000
31000993,-0.9900000000
31000994,-0.9900000000
31000995,-0.9900000000
31000996,-0.9900000000
31000997,-0.9900000000
31000998,-0.9900000000
31000999,-0.9900000000
31001000,-0.9900000000
31001001,-0.9900000000
31001002,-0.9900000000
31001003,-0.9900000000
31001004,-0.9900000000
31001005,-0.9900000000
31001006,-0.9900000000
31001007,-0.9900000000
31001008,-0.9900000000
31001009,-0.9900000000
31001010,-0.9900000000
31001011,-0.9900000000
31001012,-0.9900000000
31001013,-0.9900000000
31001014,-0.9900000000
31001015,-0.9900000000
31001016,-0.9900000000
31001017,-0.9900000000
31001018,-0.9900000000
31001019,-0.9900000000
31001020,-0.9900000000
31001021,-0.9900000000
31001022,-0.9900000000
31001023,-0.9900000000
31001024,-0.9900000000
31001025,-0.9900000000
31001026,-0.9900000000
31001027,-0.9900000000
31001028,-0.9900000000
31001029,-0.9900000000
31001030,-0.9900000000
31001031,-0.9900000000
31001032,-0.9900000000
31001033,-0.9900000000
31001034,-0.9900000000
31001035,-0.9900000000
31001036,-0.9900000000
31001037,-0.9900000000
31001038,-0.9900000000
31001039,-0.9900000000
31001040,-0.9900000000
31001041,-0.9900000000
31001042,-0.9900000000
31001043,-0.9900000000
31001044,-0.9900000000
31001045,-0.9900000000
31001046,-0.9900000000
31001047,-0.9900000000
31001048,-0.9900000000
31001049,-0.9900000000
31001050,-0.9900000000
31001051,-0.9900000000
31001052,-0.9900000000
31001053,-0.9900000000
31001054,-0.9900000000
31001055,-0.9900000000
31001056,-0.9900000000
31001057,-0.9900000000
31001058,-0.9900000000
31001059,-0.9900000000
31001060,-0.9900000000
31001061,-0.9900000000
31001062,-0.9900000000
31001063,-0.9900000000
31001064,-0.9900000000
31001065,-0.9900000000
31001066,-0.9900000000
31001067,-0.9900000000
31001068,-0.9900000000
31001069,-0.9900000000
31001070,-0.9900000000
31001071,-0.9900000000
31001072,-0.9900000000
31001073,-0.9900000000
31001074,-0.9900000000
31001075,-0.9900000000
31001076,-0.9900000000
31001077,-0.9900000000
31001078,-0.9900000000
31001079,-0.9900000000
31001080,-0.9900000000
31001081,-0.9900000000
31001082,-0.9900000000
31001083,-0.9900000000
31001084,-0.9900000000
31001085,-0.9900000000
31001086,-0.9900000000
31001087,-0.9900000000
31001088,-0.9900000000
31001089,-0.9900000000
31001090,-0.9900000000
31001091,-0.9900000000
31001092,-0.9900000000
31001093,-0.9900000000
31001094,-0.9900000000
31001095,-0.9900000000
31001096,-0.9900000000
31001097,-0.9900000000
31001098,-0.9900000000
31001099,-0.9900000000
31001100,-0.9900000000
31001101,-0.9900000000
31001102,-0.9900000000
31001103,-0.9900000000
31001104,-0.9900000000
31001105,-0.9900000000
31001106,-0.9900000000
31001107,-0.9900000000
31001108,-0.9900000000
31001109,-0.9900000000
31001110,-0.9900000000
31001111,-0.9900000000
31001112,-0.9900000000
31001113,-0.9900000000
31001114,-0.9900000000
31001115,-0.9900000000
31001116,-0.9900000000
31001117,-0.9900000000
31001118,-0.9900000000
31001119,-0.9900000000
31001120,-0.9900000000
31001121,-0.9900000000
31001122,-0.9900000000
31001123,-0.9900000000
31001124,-0.9900000000
31001125,-0.9900000000
31001126,-0.9900000000
31001127,-0.9900000000
31001128,-0.9900000000
31001129,-0.9900000000
31001130,-0.9900000000
31001131,-0.9900000000
31001132,-0.9900000000
31001133,-0.9900000000
31001134,-0.9900000000
31001135,-0.9900000000
31001136,-0.9900000000
31001137,-0.9900000000
31001138,-0.9900000000
31001139,-0.9900000000
31001140,-0.9900000000
31001141,-0.9900000000
31001142,-0.9900000000
31001143,-0.9900000000
31001144,-0.9900000000
31001145,-0.9900000000
31001146,-0.9900000000
31001147,-0.9900000000
31001148,-0.9900000000
31001149,-0.9900000000
31001150,-0.9900000000
31001151,-0.9900000000
31001152,-0.9900000000
31001153,-0.9900000000
31001154,-0.9900000000
31001155,-0.9900000000
31001156,-0.9900000000
31001157,-0.9900000000
31001158,-0.9900000000
31001159,-0.9900000000
31001160,-0.9900000000
31001161,-0.9900000000
31001162,-0.9900000000
31001163,-0.9900000000
31001164,-0.9900000000
31001165,-0.9900000000
31001166,-0.9900000000
31001167,-0.9900000000
31001168,-0.9900000000
31001169,-0.9900000000
31001170,-0.9900000000
31001171,-0.9900000000
31001172,-0.9900000000
31001173,-0.9900000000
31001174,-0.9900000000
31001175,-0.9900000000
31001176,-0.9900000000
31001177,-0.9900000000
31001178,-0.9900000000
31001179,-0.9900000000
31001180,-0.9900000000
31001181,-0.9900000000
31001182,-0.9900000000
31001183,-0.9900000000
31001184,-0.9900000000
31001185,-0.9900000000
31001186,-0.9900000000
31001187,-0.9900000000
31001188,-0.9900000000
31001189,-0.9900000000
31001190,-0.9900000000
31001191,-0.9900000000
31001192,-0.9900000000
31001193,-0.9900000000
31001194,-0.9900000000
31001195,-0.9900000000
31001196,-0.9900000000
31001197,-0.9900000000
31001198,-0.9900000000
31001199,-0.9900000000
31001200,-0.9900000000
31001201,-0.9900000000
31001202,-0.9900000000
31001203,-0.9900000000
31001204,-0.9900000000
31001205,-0.9900000000
31001206,-0.9900000000
31001207,-0.9900000000
31001208,-0.9900000000
31001209,-0.9900000000
31001210,-0.9900000000
31001211,-0.9900000000
31001212,-0.9900000000
31001213,-0.9900000000
31001214,-0.9900000000
31001215,-0.9900000000
31001216,-0.9900000000
31001217,-0.9900000000
31001218,-0.9900000000
31001219,-0.9900000000
31001220,-0.9900000000
31001221,-0.9900000000
31001222,-0.9900000000
31001223,-0.9900000000
31001224,-0.9900000000
31001225,-0.9900000000
31001226,-0.9900000000
31001227,-0.9900000000
31001228,-0.9900000000
31001229,-0.9900000000
31001230,-0.9900000000
31001231,-0.9900000000
31001232,-0.9900000000
31001233,-0.9900000000
31001234,-0.9900000000
31001235,-0.9900000000
31001236,-0.9900000000
31001237,-0.9900000000
31001238,-0.9900000000
31001239,-0.9900000000
31001240,-0.9900000000
31001241,-0.9900000000
31001242,-0.9900000000
31001243,-0.9900000000
31001244,-0.9900000000
31001245,-0.9900000000
31001246,-0.9900000000
31001247,-0.9900000000
31001248,-0.9900000000
31001249,-0.9900000000
31001250,-0.9900000000
31001251,-0.9900000000
31001252,-0.9900000000
31001253,-0.9900000000
31001254,-0.9900000000
31001255,-0.9900000000
31001256,-0.9900000000
31001257,-0.9900000000
31001258,-0.9900000000
31001259,-0.9900000000
31001260,-0.9900000000
31001261,-0.9900000000
31001262,-0.9900000000
31001263,-0.9900000000
31001264,-0.9900000000
31001265,-0.9900000000
31001266,-0.9900000000
31001267,-0.9900000000
31001268,-0.9900000000
31001269,-0.9900000000
31001270,-0.9900000000
31001271,-0.9900000000
31001272,-0.9900000000
31001273,-0.9900000000
31001274,-0.9900000000
31001275,-0.9900000000
31001276,-0.9900000000
31001277,-0.9900000000
31001278,-0.9900000000
31001279,-0.9900000000
31001280,-0.9900000000
31001281,-0.9900000000
31001282,-0.9900000000
31001283,-0.9900000000
31001284,-0.9900000000
31001285,-0.9900000000
31001286,-0.9900000000
31001287,-0.9900000000
31001288,-0.9900000000
31001289,-0.9900000000
31001290,-0.9900000000
31001291,-0.9900000000
31001292,-0.9900000000
31001293,-0.9900000000
31001294,-0.9900000000
31001295,-0.9900000000
31001296,-0.9900000000
31001297,-0.9900000000
31001298,-0.9900000000
31001299,-0.9900000000
31001300,-0.9900000000
31001301,-0.9900000000
31001302,-0.9900000000
31001303,-0.9900000000
31001304,-0.9900000000
31001305,-0.9900000000
31001306,-0.9900000000
31001307,-0.9900000000
31001308,-0.9900000000
31001309,-0.9900000000
31001310,-0.9900000000
31001311,-0.9900000000
31001312,-0.9900000000
31001313,-0.9900000000
31001314,-0.9900000000
31001315,-0.9900000000
31001316,-0.9900000000
31001317,-0.9900000000
31001318,-0.9900000000
31001319,-0.9900000000
31001320,-0.9900000000
31001321,-0.9900000000
31001322,-0.9900000000
31001323,-0.9900000000
31001324,-0.9900000000
31001325,-0.9900000000
31001326,-0.9900000000
31001327,-0.9900000000
31001328,-0.9900000000
31001329,-0.9900000000
31001330,-0.9900000000
31001331,-0.9900000000
31001332,-0.9900000000
31001333,-0.9900000000
31001334,-0.9900000000
31001335,-0.9900000000
31001336,-0.9900000000
31001337,-0.9900000000
31001338,-0.9900000000
31001339,-0.9900000000
31001340,-0.9900000000
31001341,-0.9900000000
31001342,-0.9900000000
31001343,-0.9900000000
31001344,-0.9900000000
31001345,-0.9900000000
31001346,-0.9900000000
31001347,-0.9900000000
31001348,-0.9900000000
31001349,-0.9900000000
31001350,-0.9900000000
31001351,-0.9900000000
31001352,-0.9900000000
31001353,-0.9900000000
31001354,-0.9900000000
31001355,-0.9900000000
31001356,-0.9900000000
31001357,-0.9900000000
31001358,-0.9900000000
31001359,-0.9900000000
31001360,-0.9900000000
31001361,-0.9900000000
31001362,-0.9900000000
31001363,-0.9900000000
31001364,-0.9900000000
31001365,-0.9900000000
31001366,-0.9900000000
31001367,-0.9900000000
31001368,-0.9900000000
31001369,-0.9900000000
31001370,-0.9900000000
31001371,-0.9900000000
31001372,-0.9900000000
31001373,-0.9900000000
31001374,-0.9900000000
31001375,-0.9900000000
31001376,-0.9900000000
31001377,-0.9900000000
31001378,-0.9900000000
31001379,-0.9900000000
31001380,-0.9900000000
31001381,-0.9900000000
31001382,-0.9900000000
31001383,-0.9900000000
31001384,-0.9900000000
31001385,-0.9900000000
31001386,-0.9900000000
31001387,-0.9900000000
31001388,-0.9900000000
31001389,-0.9900000000
31001390,-0.9900000000
31001391,-0.9900000000
31001392,-0.9900000000
31001393,-0.9900000000
31001394,-0.9900000000
31001395,-0.9900000000
31001396,-0.9900000000
31001397,-0.9900000000
31001398,-0.9900000000
31001399,-0.9900000000
31001400,-0.9900000000
31001401,-0.9900000000
31001402,-0.9900000000
31001403,-0.9900000000
31001404,-0.9900000000
31001405,-0.9900000000
31001406,-0.9900000000
31001407,-0.9900000000
31001408,-0.9900000000
31001409,-0.9900000000
31001410,-0.9900000000
31001411,-0.9900000000
31001412,-0.9900000000
31001413,-0.9900000000
31001414,-0.9900000000
31001415,-0.9900000000
31001416,-0.9900000000
31001417,-0.9900000000
31001418,-0.9900000000
31001419,-0.9900000000
31001420,-0.9900000000
31001421,-0.9900000000
31001422,-0.9900000000
31001423,-0.9900000000
31001424,-0.9900000000
31001425,-0.9900000000
31001426,-0.9900000000
31001427,-0.9900000000
31001428,-0.9900000000
31001429,-0.9900000000
31001430,-0.9900000000
31001431,-0.9900000000
31001432,-0.9900000000
31001433,-0.9900000000
31001434,-0.9900000000
31001435,-0.9900000000
31001436,-0.9900000000
31001437,-0.9900000000
31001438,-0.9900000000
31001439,-0.9900000000
31001440,-0.9900000000
31001441,-0.9900000000
31001442,-0.9900000000
31001443,-0.9900000000
31001444,-0.9900000000
31001445,-0.9900000000
31001446,-0.9900000000
31001447,-0.9900000000
31001448,-0.9900000000
31001449,-0.9900000000
31001450,-0.9900000000
31001451,-0.9900000000
31001452,-0.9900000000
31001453,-0.9900000000
31001454,-0.9900000000
31001455,-0.9900000000
31001456,-0.9900000000
31001457,-0.9900000000
31001458,-0.9900000000
31001459,-0.9900000000
31001460,-0.9900000000
31001461,-0.9900000000
31001462,-0.9900000000
31001463,-0.9900000000
31001464,-0.9900000000
31001465,-0.9900000000
31001466,-0.9900000000
31001467,-0.9900000000
31001468,-0.9900000000
31001469,-0.9900000000
31001470,-0.9900000000
31001471,-0.9900000000
31001472,-0.9900000000
31001473,-0.9900000000
31001474,-0.9900000000
31001475,-0.9900000000
31001476,-0.9900000000
31001477,-0.9900000000
31001478,-0.9900000000
31001479,-0.9900000000
31001480,-0.9900000000
31001481,-0.9900000000
31001482,-0.9900000000
31001483,-0.9900000000
31001484,-0.9900000000
31001485,-0.9900000000
31001486,-0.9900000000
31001487,-0.9900000000
31001488,-0.9900000000
31001489,-0.9900000000
31001490,-0.9900000000
31001491,-0.9900000000
31001492,-0.9900000000
31001493,-0.9900000000
31001494,-0.9900000000
31001495,-0.9900000000
31001496,-0.9900000000
31001497,-0.9900000000
31001498,-0.9900000000
31001499,-0.9900000000
31001500,-0.9900000000
31001501,-0.9900000000
31001502,-0.9900000000
31001503,-0.9900000000
31001504,-0.9900000000
31001505,-0.9900000000
31001506,-0.9900000000
31001507,-0.9900000000
31001508,-0.9900000000
31001509,-0.9900000000
31001510,-0.9900000000
31001511,-0.9900000000
31001512,-0.9900000000
31001513,-0.9900000000
31001514,-0.9900000000
31001515,-0.9900000000
31001516,-0.9900000000
31001517,-0.9900000000
31001518,-0.9900000000
31001519,-0.9900000000
31001520,-0.9900000000
31001521,-0.9900000000
31001522,-0.9900000000
31001523,-0.9900000000
31001524,-0.9900000000
31001525,-0.9900000000
31001526,-0.9900000000
31001527,-0.9900000000
31001528,-0.9900000000
31001529,-0.9900000000
31001530,-0.9900000000
31001531,-0.9900000000
31001532,-0.9900000000
31001533,-0.9900000000
31001534,-0.9900000000
31001535,-0.9900000000
31001536,-0.9900000000
31001537,-0.9900000000
31001538,-0.9900000000
31001539,-0.9900000000
31001540,-0.9900000000
31001541,-0.9900000000
31001542,-0.9900000000
31001543,-0.9900000000
31001544,-0.9900000000
31001545,-0.9900000000
31001546,-0.9900000000
31001547,-0.9900000000
31001548,-0.9900000000
31001549,-0.9900000000
31001550,-0.9900000000
31001551,-0.9900000000
31001552,-0.9900000000
31001553,-0.9900000000
31001554,-0.9900000000
31001555,-0.9900000000
31001556,-0.9900000000
31001557,-0.9900000000
31001558,-0.9900000000
31001559,-0.9900000000
31001560,-0.9900000000
31001561,-0.9900000000
31001562,-0.9900000000
31001563,-0.9900000000
31001564,-0.9900000000
31001565,-0.9900000000
31001566,-0.9900000000
31001567,-0.9900000000
31001568,-0.9900000000
31001569,-0.9900000000
31001570,-0.9900000000
31001571,-0.9900000000
31001572,-0.9900000000
31001573,-0.9900000000
31001574,-0.9900000000
31001575,-0.9900000000
31001576,-0.9900000000
31001577,-0.9900000000
31001578,-0.9900000000
31001579,-0.9900000000
31001580,-0.9900000000
31001581,-0.9900000000
31001582,-0.9900000000
31001583,-0.9900000000
31001584,-0.9900000000
31001585,-0.9900000000
31001586,-0.9900000000
31001587,-0.9900000000
31001588,-0.9900000000
31001589,-0.9900000000
31001590,-0.9900000000
31001591,-0.9900000000
31001592,-0.9900000000
31001593,-0.9900000000
31001594,-0.9900000000
31001595,-0.9900000000
31001596,-0.9900000000
31001597,-0.9900000000
31001598,-0.9900000000
31001599,-0.9900000000
31001600,-0.9900000000
31001601,-0.9900000000
31001602,-0.9900000000
31001603,-0.9900000000
31001604,-0.9900000000
31001605,-0.9900000000
31001606,-0.9900000000
31001607,-0.9900000000
31001608,-0.9900000000
31001609,-0.9900000000
31001610,-0.9900000000
31001611,-0.9900000000
31001612,-0.9900000000
31001613,-0.9900000000
31001614,-0.9900000000
31001615,-0.9900000000
31001616,-0.9900000000
31001617,-0.9900000000
31001618,-0.9900000000
31001619,-0.9900000000
31001620,-0.9900000000
31001621,-0.9900000000
31001622,-0.9900000000
31001623,-0.9900000000
31001624,-0.9900000000
31001625,-0.9900000000
31001626,-0.9900000000
31001627,-0.9900000000
31001628,-0.9900000000
31001629,-0.9900000000
31001630,-0.9900000000
31001631,-0.9900000000
31001632,-0.9900000000
31001633,-0.9900000000
31001634,-0.9900000000
31001635,-0.9900000000
31001636,-0.9900000000
31001637,-0.9900000000
31001638,-0.9900000000
31001639,-0.9900000000
31001640,-0.9900000000
31001641,-0.9900000000
31001642,-0.9900000000
31001643,-0.9900000000
31001644,-0.9900000000
31001645,-0.9900000000
31001646,-0.9900000000
31001647,-0.9900000000
31001648,-0.9900000000
31001649,-0.9900000000
31001650,-0.9900000000
31001651,-0.9900000000
31001652,-0.9900000000
31001653,-0.9900000000
31001654,-0.9900000000
31001655,-0.9900000000
31001656,-0.9900000000
31001657,-0.9900000000
31001658,-0.9900000000
31001659,-0.9900000000
31001660,-0.9900000000
31001661,-0.9900000000
31001662,-0.9900000000
31001663,-0.9900000000
31001664,-0.9900000000
31001665,-0.9900000000
31001666,-0.9900000000
31001667,-0.9900000000
31001668,-0.9900000000
31001669,-0.9900000000
31001670,-0.9900000000
31001671,-0.9900000000
31001672,-0.9900000000
31001673,-0.9900000000
31001674,-0.9900000000
31001675,-0.9900000000
31001676,-0.9900000000
31001677,-0.9900000000
31001678,-0.9900000000
31001679,-0.9900000000
31001680,-0.9900000000
31001681,-0.9900000000
31001682,-0.9900000000
31001683,-0.9900000000
31001684,-0.9900000000
31001685,-0.9900000000
31001686,-0.9900000000
31001687,-0.9900000000
31001688,-0.9900000000
31001689,-0.9900000000
31001690,-0.9900000000
31001691,-0.9900000000
31001692,-0.9900000000
31001693,-0.9900000000
31001694,-0.9900000000
31001695,-0.9900000000
31001696,-0.9900000000
31001697,-0.9900000000
31001698,-0.9900000000
31001699,-0.9900000000
31001700,-0.9900000000
31001701,-0.9900000000
31001702,-0.9900000000
31001703,-0.9900000000
31001704,-0.9900000000
31001705,-0.9900000000
31001706,-0.9900000000
31001707,-0.9900000000
31001708,-0.9900000000
31001709,-0.9900000000
31001710,-0.9900000000
31001711,-0.9900000000
31001712,-0.9900000000
31001713,-0.9900000000
31001714,-0.9900000000
31001715,-0.9900000000
31001716,-0.9900000000
31001717,-0.9900000000
31001718,-0.9900000000
31001719,-0.9900000000
31001720,-0.9900000000
31001721,-0.9900000000
31001722,-0.9900000000
31001723,-0.9900000000
31001724,-0.9900000000
31001725,-0.9900000000
31001726,-0.9900000000
31001727,-0.9900000000
31001728,-0.9900000000
31001729,-0.9900000000
31001730,-0.9900000000
31001731,-0.9900000000
31001732,-0.9900000000
31001733,-0.9900000000
31001734,-0.9900000000
31001735,-0.9900000000
31001736,-0.9900000000
31001737,-0.9900000000
31001738,-0.9900000000
31001739,-0.9900000000
31001740,-0.9900000000
31001741,-0.9900000000
31001742,-0.9900000000
31001743,-0.9900000000
31001744,-0.9900000000
31001745,-0.9900000000
31001746,-0.9900000000
31001747,-0.9900000000
31001748,-0.9900000000
31001749,-0.9900000000
31001750,-0.9900000000
31001751,-0.9900000000
31001752,-0.9900000000
31001753,-0.9900000000
31001754,-0.9900000000
31001755,-0.9900000000
31001756,-0.9900000000
31001757,-0.9900000000
31001758,-0.9900000000
31001759,-0.9900000000
31001760,-0.9900000000
31001761,-0.9900000000
31001762,-0.9900000000
31001763,-0.9900000000
31001764,-0.9900000000
31001765,-0.9900000000
31001766,-0.9900000000
31001767,-0.9900000000
31001768,-0.9900000000
31001769,-0.9900000000
31001770,-0.9900000000
31001771,-0.9900000000
31001772,-0.9900000000
31001773,-0.9900000000
31001774,-0.9900000000
31001775,-0.9900000000
31001776,-0.9900000000
31001777,-0.9900000000
31001778,-0.9900000000
31001779,-0.9900000000
31001780,-0.9900000000
31001781,-0.9900000000
31001782,-0.9900000000
31001783,-0.9900000000
31001784,-0.9900000000
31001785,-0.9900000000
31001786,-0.9900000000
31001787,-0.9900000000
31001788,-0.9900000000
31001789,-0.9900000000
31001790,-0.9900000000
31001791,-0.9900000000
31001792,-0.9900000000
31001793,-0.9900000000
31001794,-0.9900000000
31001795,-0.9900000000
31001796,-0.9900000000
31001797,-0.9900000000
31001798,-0.9900000000
31001799,-0.9900000000
31001800,-0.9900000000
31001801,-0.9900000000
31001802,-0.9900000000
31001803,-0.9900000000
31001804,-0.9900000000
31001805,-0.9900000000
31001806,-0.9900000000
31001807,-0.9900000000
31001808,-0.9900000000
31001809,-0.9900000000
31001810,-0.9900000000
31001811,-0.9900000000
31001812,-0.9900000000
31001813,-0.9900000000
31001814,-0.9900000000
31001815,-0.9900000000
31001816,-0.9900000000
31001817,-0.9900000000
31001818,-0.9900000000
31001819,-0.9900000000
31001820,-0.9900000000
31001821,-0.9900000000
31001822,-0.9900000000
31001823,-0.9900000000
31001824,-0.9900000000
31001825,-0.9900000000
31001826,-0.9900000000
31001827,-0.9900000000
31001828,-0.9900000000
31001829,-0.9900000000
31001830,-0.9900000000
31001831,-0.9900000000
31001832,-0.9900000000
31001833,-0.9900000000
31001834,-0.9900000000
31001835,-0.9900000000
31001836,-0.9900000000
31001837,-0.9900000000
31001838,-0.9900000000
31001839,-0.9900000000
31001840,-0.9900000000
31001841,-0.9900000000
31001842,-0.9900000000
31001843,-0.9900000000
31001844,-0.9900000000
31001845,-0.9900000000
31001846,-0.9900000000
31001847,-0.9900000000
31001848,-0.9900000000
31001849,-0.9900000000
31001850,-0.9900000000
31001851,-0.9900000000
31001852,-0.9900000000
31001853,-0.9900000000
31001854,-0.9900000000
31001855,-0.9900000000
31001856,-0.9900000000
31001857,-0.9900000000
31001858,-0.9900000000
31001859,-0.9900000000
31001860,-0.9900000000
31001861,-0.9900000000
31001862,-0.9900000000
31001863,-0.9900000000
31001864,-0.9900000000
31001865,-0.9900000000
31001866,-0.9900000000
31001867,-0.9900000000
31001868,-0.9900000000
31001869,-0.9900000000
31001870,-0.9900000000
31001871,-0.9900000000
31001872,-0.9900000000
31001873,-0.9900000000
31001874,-0.9900000000
31001875,-0.9900000000
31001876,-0.9900000000
31001877,-0.9900000000
31001878,-0.9900000000
31001879,-0.9900000000
31001880,-0.9900000000
31001881,-0.9900000000
31001882,-0.9900000000
31001883,-0.9900000000
31001884,-0.9900000000
31001885,-0.9900000000
31001886,-0.9900000000
31001887,-0.9900000000
31001888,-0.9900000000
31001889,-0.9900000000
31001890,-0.9900000000
31001891,-0.9900000000
31001892,-0.9900000000
31001893,-0.9900000000
31001894,-0.9900000000
31001895,-0.9900000000
31001896,-0.9900000000
31001897,-0.9900000000
31001898,-0.9900000000
31001899,-0.9900000000
31001900,-0.9900000000
31001901,-0.9900000000
31001902,-0.9900000000
31001903,-0.9900000000
31001904,-0.9900000000
31001905,-0.9900000000
31001906,-0.9900000000
31001907,-0.9900000000
31001908,-0.9900000000
31001909,-0.9900000000
31001910,-0.9900000000
31001911,-0.9900000000
31001912,-0.9900000000
31001913,-0.9900000000
31001914,-0.9900000000
31001915,-0.9900000000
31001916,-0.9900000000
31001917,-0.9900000000
31001918,-0.9900000000
31001919,-0.9900000000
31001920,-0.9900000000
31001921,-0.9900000000
31001922,-0.9900000000
31001923,-0.9900000000
31001924,-0.9900000000
31001925,-0.9900000000
31001926,-0.9900000000
31001927,-0.9900000000
31001928,-0.9900000000
31001929,-0.9900000000
31001930,-0.9900000000
31001931,-0.9900000000
31001932,-0.9900000000
31001933,-0.9900000000
31001934,-0.9900000000
31001935,-0.9900000000
31001936,-0.9900000000
31001937,-0.9900000000
31001938,-0.9900000000
31001939,-0.9900000000
31001940,-0.9900000000
31001941,-0.9900000000
31001942,-0.9900000000
31001943,-0.9900000000
31001944,-0.9900000000
31001945,-0.9900000000
31001946,-0.9900000000
31001947,-0.9900000000
31001948,-0.9900000000
31001949,-0.9900000000
31001950,-0.9900000000
31001951,-0.9900000000
31001952,-0.9900000000
31001953,-0.9900000000
31001954,-0.9900000000
31001955,-0.9900000000
31001956,-0.9900000000
31001957,-0.9900000000
31001958,-0.9900000000
31001959,-0.9900000000
31001960,-0.9900000000
31001961,-0.9900000000
31001962,-0.9900000000
31001963,-0.9900000000
31001964,-0.9900000000
31001965,-0.9900000000
31001966,-0.9900000000
31001967,-0.9900000000
31001968,-0.9900000000
31001969,-0.9900000000
31001970,-0.9900000000
31001971,-0.9900000000
31001972,-0.9900000000
31001973,-0.9900000000
31001974,-0.9900000000
31001975,-0.9900000000
31001976,-0.9900000000
31001977,-0.9900000000
31001978,-0.9900000000
31001979,-0.9900000000
31001980,-0.9900000000
31001981,-0.9900000000
31001982,-0.9900000000
31001983,-0.9900000000
31001984,-0.9900000000
31001985,-0.9900000000
31001986,-0.9900000000
31001987,-0.9900000000
31001988,-0.9900000000
31001989,-0.9900000000
31001990,-0.9900000000
31001991,-0.9900000000
31001992,-0.9900000000
31001993,-0.9900000000
31001994,-0.9900000000
31001995,-0.9900000000
31001996,-0.9900000000
31001997,-0.9900000000
31001998,-0.9900000000
31001999,-0.9900000000
31002000,-0.9900000000
31002001,-0.9900000000
31002002,-0.9900000000
31002003,-0.9900000000
31002004,-0.9900000000
31002005,-0.9900000000
31002006,-0.9900000000
31002007,-0.9900000000
31002008,-0.9900000000
31002009,-0.9900000000
31002010,-0.9900000000
31002011,-0.9900000000
31002012,-0.9900000000
31002013,-0.9900000000
31002014,-0.9900000000
31002015,-0.9900000000
31002016,-0.9900000000
31002017,-0.9900000000
31002018,-0.9900000000
31002019,-0.9900000000
31002020,-0.9900000000
31002021,-0.9900000000
31002022,-0.9900000000
31002023,-0.9900000000
31002024,-0.9900000000
31002025,-0.9900000000
31002026,-0.9900000000
31002027,-0.9900000000
31002028,-0.9900000000
31002029,-0.9900000000
31002030,-0.9900000000
31002031,-0.9900000000
31002032,-0.9900000000
31002033,-0.9900000000
31002034,-0.9900000000
31002035,-0.9900000000
31002036,-0.9900000000
31002037,-0.9900000000
31002038,-0.9900000000
31002039,-0.9900000000
31002040,-0.9900000000
31002041,-0.9900000000
31002042,-0.9900000000
31002043,-0.9900000000
31002044,-0.9900000000
31002045,-0.9900000000
31002046,-0.9900000000
31002047,-0.9900000000
31002048,-0.9900000000
31002049,-0.9900000000
31002050,-0.9900000000
31002051,-0.9900000000
31002052,-0.9900000000
31002053,-0.9900000000
